"id";"status";"locale";"group";"key";"value";"created_at";"updated_at"
"219";"1";"en";"core/acl/users";"user_exist_in";"User is already a member";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"220";"1";"en";"core/acl/users";"email";"Email";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"221";"1";"en";"core/acl/users";"role";"Role";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"222";"1";"en";"core/acl/users";"username";"Username";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"223";"1";"en";"core/acl/users";"last_name";"Last Name";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"224";"1";"en";"core/acl/users";"first_name";"First Name";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"225";"1";"en";"core/acl/users";"message";"Message";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"226";"1";"en";"core/acl/users";"cancel_btn";"Cancel";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"227";"1";"en";"core/acl/users";"change_password";"Change password";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"228";"1";"en";"core/acl/users";"current_password";"Current password";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"229";"1";"en";"core/acl/users";"new_password";"New Password";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"230";"1";"en";"core/acl/users";"confirm_new_password";"Confirm New Password";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"231";"1";"en";"core/acl/users";"password";"Password";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"232";"1";"en";"core/acl/users";"save";"Save";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"233";"1";"en";"core/acl/users";"cannot_delete";"User could not be deleted";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"234";"1";"en";"core/acl/users";"deleted";"User deleted";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"235";"1";"en";"core/acl/users";"last_login";"Last Login";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"236";"1";"en";"core/acl/users";"error_update_profile_image";"Error when update profile image";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"237";"1";"en";"core/acl/users";"email_reminder_template";"<h3>Hello :name</h3><p>The system has received a request to restore the password for your account, to complete this task please click the link below.</p><p><a href="":link"">Reset password now</a></p><p>If not you ask recover password, please ignore this email.</p><p>This email is valid for 60 minutes after receiving the email.</p>";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"238";"1";"en";"core/acl/users";"change_profile_image";"Change Profile Image";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"239";"1";"en";"core/acl/users";"new_image";"New Image";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"240";"1";"en";"core/acl/users";"loading";"Loading";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"241";"1";"en";"core/acl/users";"close";"Close";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"242";"1";"en";"core/acl/users";"update";"Update";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"243";"1";"en";"core/acl/users";"read_image_failed";"Failed to read the image file";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"244";"1";"en";"core/acl/users";"users";"Users";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"245";"1";"en";"core/acl/users";"update_avatar_success";"Update profile image successfully!";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"246";"1";"en";"core/acl/users";"info.title";"User profile";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"247";"1";"en";"core/acl/users";"info.first_name";"First Name";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"248";"1";"en";"core/acl/users";"info.last_name";"Last Name";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"249";"1";"en";"core/acl/users";"total_users";"Total users";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"250";"1";"en";"core/acl/users";"statuses.activated";"Activated";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"251";"1";"en";"core/acl/users";"statuses.deactivated";"Deactivated";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"252";"1";"en";"core/acl/users";"make_super";"Make super";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"253";"1";"en";"core/acl/users";"remove_super";"Remove super";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"254";"1";"en";"core/acl/users";"is_super";"Is super?";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"255";"1";"en";"core/acl/users";"email_placeholder";"Ex: example@gmail.com";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"256";"1";"en";"core/acl/users";"password_confirmation";"Re-type password";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"257";"1";"en";"core/acl/users";"select_role";"Select role";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"258";"1";"en";"core/acl/users";"create_new_user";"Create a new user";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"259";"1";"en";"core/acl/users";"cannot_delete_super_user";"Permission denied. Cannot delete a super user!";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"260";"1";"en";"core/acl/users";"assigned_role";"Assigned Role";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"261";"1";"en";"core/acl/users";"no_role_assigned";"No role assigned";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"262";"1";"en";"core/acl/users";"view_user_profile";"View user's profile";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"263";"1";"en";"core/base/base";"yes";"Yes";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"264";"1";"en";"core/base/base";"no";"No";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"265";"1";"en";"core/base/base";"is_default";"Is default?";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"266";"1";"en";"core/base/base";"proc_close_disabled_error";"Function proc_close() is disabled. Please contact your hosting provider to enable
    it. Or you can add to .env: CAN_EXECUTE_COMMAND=false to disable this feature.";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"267";"1";"en";"core/base/base";"email_template.header";"Email template header";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"268";"1";"en";"core/base/base";"email_template.footer";"Email template footer";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"269";"1";"en";"core/base/base";"email_template.site_title";"Site title";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"270";"1";"en";"core/base/base";"email_template.site_url";"Site URL";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"271";"1";"en";"core/base/base";"email_template.site_logo";"Site Logo";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"272";"1";"en";"core/base/base";"email_template.date_time";"Current date time";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"273";"1";"en";"core/base/base";"email_template.date_year";"Current year";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"274";"1";"en";"core/base/base";"email_template.site_admin_email";"Site admin email";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"275";"1";"en";"core/base/base";"change_image";"Change image";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"276";"1";"en";"core/base/base";"delete_image";"Delete image";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"277";"1";"en";"core/base/base";"preview_image";"Preview image";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"278";"1";"en";"core/base/base";"image";"Image";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"279";"1";"en";"core/base/base";"using_button";"Using button";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"280";"1";"en";"core/base/base";"select_image";"Select image";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"281";"1";"en";"core/base/base";"to_add_more_image";"to add more images";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"282";"1";"en";"core/base/base";"add_image";"Add image";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"283";"1";"en";"core/base/base";"tools";"Tools";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"284";"1";"en";"core/base/cache";"cache_management";"Cache management";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"285";"1";"en";"core/base/cache";"cache_commands";"Clear cache commands";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"286";"1";"en";"core/base/cache";"commands.clear_cms_cache.title";"Clear all CMS cache";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"287";"1";"en";"core/base/cache";"commands.clear_cms_cache.description";"Clear CMS caching: database caching, static blocks... Run this command when you don't see the changes after updating data.";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"288";"1";"en";"core/base/cache";"commands.clear_cms_cache.success_msg";"Cache cleaned";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"289";"1";"en";"core/base/cache";"commands.refresh_compiled_views.title";"Refresh compiled views";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"290";"1";"en";"core/base/cache";"commands.refresh_compiled_views.description";"Clear compiled views to make views up to date.";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"291";"1";"en";"core/base/cache";"commands.refresh_compiled_views.success_msg";"Cache view refreshed";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"292";"1";"en";"core/base/cache";"commands.clear_config_cache.title";"Clear config cache";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"293";"1";"en";"core/base/cache";"commands.clear_config_cache.description";"You might need to refresh the config caching when you change something on production environment.";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"294";"1";"en";"core/base/cache";"commands.clear_config_cache.success_msg";"Config cache cleaned";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"295";"1";"en";"core/base/cache";"commands.clear_route_cache.title";"Clear route cache";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"296";"1";"en";"core/base/cache";"commands.clear_route_cache.description";"Clear cache routing.";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"297";"1";"en";"core/base/cache";"commands.clear_route_cache.success_msg";"The route cache has been cleaned";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"298";"1";"en";"core/base/cache";"commands.clear_log.title";"Clear log";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"299";"1";"en";"core/base/cache";"commands.clear_log.description";"Clear system log files";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"300";"1";"en";"core/base/cache";"commands.clear_log.success_msg";"The system log has been cleaned";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"301";"1";"en";"core/base/enums";"statuses.draft";"Draft";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"302";"1";"en";"core/base/enums";"statuses.pending";"Pending";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"303";"1";"en";"core/base/enums";"statuses.published";"Published";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"304";"1";"en";"core/base/errors";"401_title";"Permission Denied";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"305";"1";"en";"core/base/errors";"401_msg";"<li>You have not been granted access to the section by the administrator.</li>
	                <li>You may have the wrong account type.</li>
	                <li>You are not authorized to view the requested resource.</li>
	                <li>Your subscription may have expired.</li>";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"306";"1";"en";"core/base/errors";"404_title";"Page could not be found";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"307";"1";"en";"core/base/errors";"404_msg";"<li>The page you requested does not exist.</li>
	                <li>The link you clicked is no longer.</li>
	                <li>The page may have moved to a new location.</li>
	                <li>An error may have occurred.</li>
	                <li>You are not authorized to view the requested resource.</li>";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"308";"1";"en";"core/base/errors";"500_title";"Page could not be loaded";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"309";"1";"en";"core/base/errors";"500_msg";"<li>The page you requested does not exist.</li>
	                <li>The link you clicked is no longer.</li>
	                <li>The page may have moved to a new location.</li>
	                <li>An error may have occurred.</li>
	                <li>You are not authorized to view the requested resource.</li>";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"310";"1";"en";"core/base/errors";"reasons";"This may have occurred because of several reasons";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"311";"1";"en";"core/base/errors";"try_again";"Please try again in a few minutes, or alternatively return to the homepage by <a href="":link"">clicking here</a>.";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"312";"1";"en";"core/base/errors";"not_found";"Not Found";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"313";"1";"en";"core/base/errors";"results_not_found";"Results not found!";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"314";"1";"en";"core/base/forms";"choose_image";"Choose image";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"315";"1";"en";"core/base/forms";"actions";"Actions";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"316";"1";"en";"core/base/forms";"save";"Save & Exit";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"317";"1";"en";"core/base/forms";"save_and_continue";"Save";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"318";"1";"en";"core/base/forms";"image";"Image";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"319";"1";"en";"core/base/forms";"image_placeholder";"Insert path of image or click upload button";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"320";"1";"en";"core/base/forms";"create";"Create";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"321";"1";"en";"core/base/forms";"edit";"Edit";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"322";"1";"en";"core/base/forms";"permalink";"Permalink";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"323";"1";"en";"core/base/forms";"ok";"OK";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"324";"1";"en";"core/base/forms";"cancel";"Cancel";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"325";"1";"en";"core/base/forms";"character_remain";"character(s) remain";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"326";"1";"en";"core/base/forms";"template";"Template";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"327";"1";"en";"core/base/forms";"choose_file";"Choose file";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"328";"1";"en";"core/base/forms";"file";"File";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"329";"1";"en";"core/base/forms";"content";"Content";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"330";"1";"en";"core/base/forms";"description";"Description";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"331";"1";"en";"core/base/forms";"name";"Name";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"332";"1";"en";"core/base/forms";"slug";"Slug";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"333";"1";"en";"core/base/forms";"title";"Title";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"334";"1";"en";"core/base/forms";"value";"Value";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"335";"1";"en";"core/base/forms";"name_placeholder";"Name";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"336";"1";"en";"core/base/forms";"alias_placeholder";"Alias";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"337";"1";"en";"core/base/forms";"description_placeholder";"Short description";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"338";"1";"en";"core/base/forms";"parent";"Parent";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"339";"1";"en";"core/base/forms";"icon";"Icon";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"340";"1";"en";"core/base/forms";"icon_placeholder";"Ex: fa fa-home";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"341";"1";"en";"core/base/forms";"order_by";"Order by";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"342";"1";"en";"core/base/forms";"order_by_placeholder";"Order by";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"343";"1";"en";"core/base/forms";"is_featured";"Is featured?";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"344";"1";"en";"core/base/forms";"is_default";"Is default?";"2023-07-14 23:20:25";"2023-07-14 23:20:25"
"345";"1";"en";"core/base/forms";"update";"Update";"2023-07-14 23:20:26";"2023-07-14 23:20:26"
"346";"1";"en";"core/base/forms";"publish";"Publish";"2023-07-14 23:20:26";"2023-07-14 23:20:26"
"347";"1";"en";"core/base/forms";"remove_image";"Remove image";"2023-07-14 23:20:26";"2023-07-14 23:20:26"
"348";"1";"en";"core/base/forms";"remove_file";"Remove file";"2023-07-14 23:20:26";"2023-07-14 23:20:26"
"349";"1";"en";"core/base/forms";"order";"Order";"2023-07-14 23:20:26";"2023-07-14 23:20:26"
"350";"1";"en";"core/base/forms";"alias";"Alias";"2023-07-14 23:20:26";"2023-07-14 23:20:26"
"351";"1";"en";"core/base/forms";"basic_information";"Basic information";"2023-07-14 23:20:26";"2023-07-14 23:20:26"
"352";"1";"en";"core/base/forms";"short_code";"Shortcode";"2023-07-14 23:20:26";"2023-07-14 23:20:26"
